GPU_Power(W),Time(S), 
191,253.802656, 
191,253.818266, 
178,253.837346, 
178,253.853001, 
178,253.868672, 
178,253.884317, 
178,253.899965, 
178,253.915635, 
178,253.93128, 
182,253.948634, 
182,253.964325, 
182,253.980045, 
182,253.995741, 
182,254.011424, 
182,254.027053, 
189,254.044391, 
189,254.059999, 
189,254.07561, 
189,254.091208, 
189,254.10681, 
189,254.122407, 
195,254.139645, 
195,254.155317, 
195,254.171052, 
195,254.18681, 
195,254.202503, 
195,254.21818, 
193,254.23763, 
193,254.253297, 
193,254.268943, 
193,254.284605, 
193,254.300272, 
193,254.315921, 
193,254.331572, 
165,254.348827, 
165,254.364475, 
165,254.380128, 
165,254.395803, 
165,254.411448, 
165,254.427102, 
186,254.44442, 
186,254.460103, 
186,254.475755, 
186,254.491409, 
186,254.507057, 
186,254.522666, 
193,254.539853, 
193,254.555456, 
193,254.571059, 
193,254.586657, 
193,254.602269, 
193,254.617953, 
194,254.637495, 
194,254.653188, 
194,254.668859, 
194,254.684511, 
194,254.70018, 
194,254.71587, 
194,254.731522, 
187,254.74885, 
187,254.764514, 
187,254.780159, 
187,254.795802, 
187,254.81148, 
187,254.827133, 
174,254.844408, 
174,254.86006, 
174,254.875707, 
174,254.891358, 
174,254.90704, 
174,254.922686, 
190,254.939945, 
190,254.955692, 
190,254.971429, 
190,254.98703, 
190,255.002626, 
190,255.018223, 
195,255.03765, 
195,255.05328, 
195,255.068872, 
195,255.084462, 
195,255.10011, 
195,255.115822, 
195,255.131479, 
190,255.148796, 
190,255.16454, 
190,255.180244, 
190,255.195905, 
190,255.211555, 
190,255.227291, 
176,255.244741, 
176,255.261239, 
176,255.276983, 
176,255.292708, 
176,255.308443, 
176,255.324163, 
182,255.341557, 
182,255.357369, 
182,255.37312, 
182,255.388875, 
182,255.404636, 
182,255.420473, 
189,255.438728, 
189,255.454325, 
189,255.469924, 
189,255.485548, 
189,255.501141, 
189,255.516741, 
189,255.532345, 
194,255.549592, 
194,255.565404, 
194,255.583506, 
194,255.599139, 
194,255.614729, 
194,255.630322, 
196,255.647502, 
196,255.663118, 
196,255.678784, 
196,255.694374, 
196,255.709959, 
196,255.726106, 
166,255.743362, 
166,255.759009, 
166,255.774742, 
166,255.790496, 
166,255.806246, 
166,255.822035, 
189,255.839351, 
189,255.855096, 
189,255.870781, 
189,255.886483, 
189,255.902188, 
189,255.917849, 
195,255.937495, 
195,255.953107, 
195,255.968725, 
195,255.984316, 
195,255.999905, 
195,256.01559, 
195,256.031289, 
192,256.04862, 
192,256.064297, 
192,256.07997, 
192,256.095685, 
192,256.111443, 
192,256.127232, 
181,256.144701, 
181,256.160482, 
181,256.17626, 
181,256.192514, 
181,256.20827, 
181,256.224022, 
175,256.241453, 
175,256.257213, 
175,256.272994, 
175,256.288746, 
175,256.304526, 
175,256.320275, 
190,256.337892, 
190,256.353682, 
190,256.369319, 
190,256.384909, 
190,256.400526, 
190,256.416118, 
190,256.431719, 
194,256.448974, 
194,256.464568, 
194,256.480203, 
194,256.495878, 
194,256.511518, 
194,256.527316, 
192,256.544707, 
192,256.560366, 
192,256.576001, 
192,256.591648, 
192,256.607322, 
192,256.622953, 
174,256.640302, 
174,256.656308, 
174,256.671968, 
174,256.687636, 
174,256.703297, 
174,256.71896, 
184,256.737297, 
184,256.752951, 
184,256.768652, 
184,256.784316, 
184,256.799971, 
184,256.815619, 
184,256.831228, 
193,256.848532, 
193,256.864157, 
193,256.879761, 
193,256.895387, 
193,256.910994, 
193,256.926663, 
195,256.943912, 
195,256.959567, 
195,256.975222, 
195,256.990812, 
195,257.006403, 
195,257.022001, 
195,257.039404, 
195,257.055047, 
195,257.07103, 
195,257.086667, 
195,257.102345, 
195,257.118239, 
169,257.137136, 
169,257.152768, 
169,257.168409, 
169,257.184081, 
169,257.199748, 
169,257.215395, 
169,257.23104, 
191,257.248317, 
191,257.263957, 
191,257.279594, 
191,257.295189, 
191,257.310785, 
191,257.326377, 
195,257.343555, 
195,257.359188, 
195,257.374782, 
195,257.390399, 
195,257.406054, 
195,257.421711, 
192,257.438992, 
192,257.454747, 
192,257.470385, 
192,257.486016, 
192,257.501699, 
192,257.517383, 
179,257.537429, 
179,257.553097, 
179,257.568728, 
179,257.584362, 
179,257.600002, 
179,257.615645, 
179,257.631322, 
182,257.648642, 
182,257.664286, 
182,257.679935, 
182,257.695609, 
182,257.711258, 
182,257.726902, 
189,257.744172, 
189,257.759763, 
189,257.77537, 
189,257.790981, 
189,257.806579, 
189,257.822181, 
194,257.83941, 
194,257.855102, 
194,257.87077, 
194,257.886523, 
194,257.902217, 
194,257.917899, 
193,257.937403, 
193,257.953049, 
193,257.96871, 
193,257.984362, 
193,258.00003, 
193,258.015674, 
193,258.031326, 
165,258.048705, 
165,258.064351, 
165,258.080003, 
165,258.095658, 
165,258.11133, 
165,258.12698, 
186,258.14424, 
186,258.159889, 
186,258.17554, 
186,258.191186, 
186,258.206892, 
186,258.222494, 
193,258.239759, 
193,258.255386, 
193,258.270986, 
193,258.286607, 
193,258.302211, 
193,258.317892, 
193,258.337483, 
193,258.353175, 
193,258.368853, 
193,258.384536, 
193,258.400184, 
193,258.415841, 
193,258.431543, 
186,258.448844, 
186,258.464455, 
186,258.480058, 
186,258.496421, 
186,258.512033, 
186,258.527634, 
175,258.544866, 
175,258.560475, 
175,258.576115, 
175,258.591792, 
175,258.607575, 
175,258.623178, 
190,258.640573, 
190,258.656272, 
190,258.671871, 
190,258.68747, 
190,258.703072, 
190,258.718667, 
195,258.737408, 
195,258.753007, 
195,258.768596, 
195,258.784187, 
195,258.799836, 
195,258.815539, 
188,258.838063, 
188,258.853652, 
188,258.869311, 
188,258.884912, 
188,258.900534, 
188,258.916192, 
188,258.931795, 
175,258.949075, 
175,258.965877, 
175,258.981532, 
175,258.997184, 
175,259.012872, 
175,259.028565, 
183,259.045307, 
183,259.06102, 
183,259.076751, 
183,259.092465, 
183,259.108091, 
183,259.123726, 
190,259.141021, 
190,259.156621, 
190,259.172231, 
190,259.187853, 
190,259.203455, 
190,259.219051, 
193,259.237947, 
193,259.253611, 
193,259.269314, 
193,259.285079, 
193,259.300724, 
193,259.316313, 
193,259.331902, 
195,259.349013, 
195,259.364613, 
195,259.380248, 
195,259.395868, 
195,259.411489, 
195,259.42833, 
168,259.445151, 
168,259.460841, 
168,259.476508, 
168,259.492214, 
168,259.507887, 
168,259.523623, 
189,259.540805, 
189,259.556525, 
189,259.572298, 
189,259.587987, 
189,259.603607, 
189,259.619205, 
195,259.638013, 
195,259.65362, 
195,259.669215, 
195,259.68482, 
195,259.700499, 
195,259.716161, 
195,259.731921, 
192,259.749295, 
192,259.764928, 
192,259.780564, 
192,259.796192, 
192,259.811822, 
192,259.827547, 
180,259.845785, 
180,259.861518, 
180,259.877226, 
180,259.892976, 
180,259.908717, 
180,259.924504, 
176,259.941675, 
176,259.957448, 
176,259.973197, 
176,259.988949, 
176,260.004714, 
176,260.020552, 
190,260.038122, 
190,260.053809, 
190,260.06945, 
190,260.085042, 
190,260.100654, 
190,260.116249, 
190,260.131865, 
194,260.14901, 
194,260.164627, 
194,260.180276, 
194,260.197466, 
194,260.213477, 
194,260.229121, 
193,260.246405, 
193,260.26204, 
193,260.277723, 
193,260.293393, 
193,260.309035, 
193,260.324676, 
172,260.341894, 
172,260.357593, 
172,260.373242, 
172,260.388905, 
172,260.404557, 
172,260.420194, 
184,260.437695, 
184,260.453415, 
184,260.469081, 
184,260.484764, 
184,260.500478, 
184,260.516141, 
184,260.531769, 
193,260.549029, 
193,260.564624, 
193,260.580249, 
193,260.595845, 
193,260.611475, 
193,260.627105, 
195,260.644404, 
195,260.660134, 
195,260.675862, 
195,260.691512, 
195,260.707165, 
195,260.722859, 
195,260.740128, 
195,260.755777, 
195,260.77143, 
195,260.787102, 
195,260.802771, 
195,260.818416, 
170,260.837421, 
170,260.853103, 
170,260.868838, 
170,260.884521, 
170,260.900207, 
170,260.915889, 
170,260.931578, 
191,260.948967, 
191,260.964755, 
191,260.98046, 
191,260.996072, 
191,261.011683, 
191,261.027284, 
194,261.044499, 
194,261.060103, 
194,261.075703, 
194,261.091371, 
194,261.107063, 
194,261.123373, 
191,261.140716, 
191,261.156448, 
191,261.17219, 
191,261.187895, 
191,261.203607, 
191,261.21931, 
178,261.237737, 
178,261.253507, 
178,261.269237, 
178,261.285016, 
178,261.300774, 
178,261.316457, 
178,261.33216, 
182,261.34953, 
182,261.365301, 
182,261.381041, 
182,261.396804, 
182,261.412523, 
182,261.428246, 
189,261.445537, 
189,261.461178, 
189,261.476785, 
189,261.492383, 
189,261.507983, 
189,261.523584, 
195,261.540836, 
195,261.556536, 
195,261.57222, 
195,261.58795, 
195,261.603681, 
195,261.61939, 
193,261.637668, 
193,261.653388, 
193,261.66907, 
193,261.684767, 
193,261.700517, 
193,261.7162, 
193,261.731925, 
165,261.749197, 
165,261.764887, 
165,261.780632, 
165,261.796326, 
165,261.812045, 
165,261.827734, 
187,261.845232, 
187,261.860986, 
187,261.876677, 
187,261.892386, 
187,261.908078, 
187,261.923713, 
194,261.940933, 
194,261.956558, 
194,261.972161, 
194,261.987774, 
194,262.003411, 
194,262.019022, 
194,262.037706, 
194,262.053408, 
194,262.069035, 
194,262.084727, 
194,262.100377, 
194,262.115974, 
194,262.131558, 
186,262.148824, 
186,262.164482, 
186,262.180172, 
186,262.196171, 
186,262.211826, 
186,262.227481, 
174,262.244802, 
174,262.260499, 
174,262.276177, 
174,262.291827, 
174,262.307489, 
174,262.323134, 
190,262.340433, 
190,262.356201, 
190,262.371848, 
190,262.387447, 
190,262.403045, 
190,262.418674, 
195,262.437556, 
195,262.453158, 
195,262.468793, 
195,262.484461, 
195,262.500162, 
195,262.51586, 
195,262.531558, 
191,262.548889, 
191,262.564543, 
191,262.580194, 
191,262.595924, 
191,262.611585, 
191,262.627235, 
176,262.6445, 
176,262.660823, 
176,262.676509, 
176,262.692203, 
176,262.707856, 
176,262.723499, 
181,262.740735, 
181,262.756413, 
181,262.772094, 
181,262.787754, 
181,262.803411, 
181,262.819141, 
189,262.837522, 
189,262.853112, 
189,262.868706, 
189,262.884304, 
189,262.899904, 
189,262.915525, 
189,262.931124, 
194,262.948361, 
194,262.964022, 
194,262.979667, 
194,262.995374, 
194,263.01101, 
194,263.026662, 
195,263.044, 
195,263.059728, 
195,263.075572, 
195,263.091284, 
195,263.106984, 
195,263.123423, 
165,263.140802, 
165,263.15657, 
165,263.172302, 
165,263.188025, 
165,263.203749, 
165,263.219567, 
189,263.237602, 
189,263.253396, 
189,263.269147, 
189,263.284872, 
189,263.300555, 
189,263.316161, 
189,263.33179, 
194,263.349082, 
194,263.364697, 
194,263.380342, 
194,263.395933, 
194,263.411558, 
194,263.427266, 
192,263.444661, 
192,263.461062, 
192,263.476877, 
192,263.492521, 
192,263.508162, 
192,263.523868, 
182,263.541219, 
182,263.556897, 
182,263.572542, 
182,263.588628, 
182,263.604292, 
182,263.619969, 
174,263.637467, 
174,263.653119, 
174,263.668764, 
174,263.684412, 
174,263.700137, 
174,263.715792, 
174,263.731448, 
188,263.748783, 
188,263.764408, 
188,263.780029, 
188,263.795636, 
188,263.811235, 
188,263.826833, 
194,263.84411, 
194,263.859808, 
194,263.875499, 
194,263.891199, 
194,263.906963, 
194,263.922621, 
191,263.939908, 
191,263.955561, 
191,263.971217, 
191,263.986881, 
191,264.002575, 
191,264.018258, 
175,264.037473, 
175,264.053679, 
175,264.06935, 
175,264.085001, 
175,264.100695, 
175,264.11637, 
175,264.132024, 
185,264.149289, 
185,264.164935, 
185,264.180664, 
185,264.196318, 
185,264.211974, 
185,264.2276, 
192,264.244766, 
192,264.260358, 
192,264.275984, 
192,264.291577, 
192,264.307175, 
192,264.322783, 
196,264.340031, 
196,264.35573, 
196,264.3714, 
196,264.38729, 
196,264.402925, 
196,264.41852, 
196,264.437729, 
196,264.453446, 
196,264.469445, 
196,264.485101, 
196,264.500812, 
196,264.516461, 
196,264.532151, 
172,264.549484, 
172,264.565176, 
172,264.580826, 
172,264.596469, 
172,264.612192, 
172,264.627847, 
191,264.645095, 
191,264.660748, 
191,264.676446, 
191,264.692061, 
191,264.707709, 
191,264.723313, 
195,264.740555, 
195,264.75617, 
195,264.771786, 
195,264.78745, 
195,264.80312, 
195,264.821181, 
191,264.838523, 
191,264.85416, 
191,264.873378, 
191,264.889076, 
191,264.90476, 
191,264.920426, 
178,264.937826, 
178,264.955742, 
178,264.972871, 
178,264.988619, 
178,265.004276, 
178,265.019915, 
182,265.037747, 
182,265.053574, 
182,265.069289, 
182,265.084938, 
182,265.100593, 
182,265.116231, 
182,265.132856, 
189,265.148525, 
189,265.164099, 
189,265.179661, 
189,265.195244, 
189,265.210818, 
189,265.226379, 
195,265.241988, 
195,265.257603, 
195,265.27327, 
195,265.288921, 
195,265.30454, 
195,265.320147, 
193,265.337557, 
193,265.353956, 
193,265.370492, 
193,265.386748, 
193,265.40258, 
193,265.418213, 
168,265.43793, 
168,265.45435, 
168,265.470878, 
168,265.486479, 
168,265.502713, 
168,265.518848, 
185,265.537471, 
185,265.553127, 
185,265.568771, 
185,265.585093, 
185,265.600937, 
185,265.616502, 
185,265.63207, 
195,265.649348, 
195,265.664967, 
195,265.680535, 
195,265.696137, 
195,265.711758, 
195,265.727394, 
191,265.746541, 
191,265.762191, 
191,265.777865, 
191,265.79362, 
191,265.809271, 
191,265.824904, 
189,265.842218, 
189,265.858075, 
189,265.873794, 
189,265.88953, 
189,265.905172, 
189,265.92083, 
172,265.938157, 
172,265.953896, 
172,265.969548, 
172,265.985196, 
172,266.000914, 
172,266.016548, 
172,266.03221, 
190,266.04965, 
190,266.065345, 
190,266.08092, 
190,266.09652, 
190,266.112097, 
190,266.1277, 
194,266.144997, 
194,266.160571, 
194,266.176171, 
194,266.191795, 
194,266.207468, 
194,266.223125, 
188,266.240405, 
188,266.256105, 
188,266.271766, 
188,266.287458, 
188,266.303118, 
188,266.31887, 
176,266.337678, 
176,266.353414, 
176,266.36907, 
176,266.384745, 
176,266.400473, 
176,266.416109, 
176,266.431828, 
184,266.449072, 
184,266.4648, 
184,266.48052, 
184,266.496199, 
184,266.511843, 
184,266.527533, 
190,266.544702, 
190,266.560323, 
190,266.575969, 
190,266.591557, 
190,266.607185, 
190,266.622774, 
192,266.640018, 
192,266.655729, 
192,266.672529, 
192,266.688179, 
192,266.703843, 
192,266.719562, 
194,266.737997, 
194,266.753691, 
194,266.769363, 
194,266.785011, 
194,266.800753, 
194,266.816402, 
194,266.832082, 
170,266.849408, 
170,266.865125, 
170,266.880806, 
170,266.896516, 
170,266.91221, 
170,266.927929, 
190,266.945298, 
190,266.961005, 
190,266.976712, 
190,266.992362, 
190,267.008095, 
190,267.023696, 
195,267.040859, 
195,267.05646, 
195,267.072052, 
195,267.087678, 
195,267.103285, 
195,267.118884, 
193,267.1379, 
193,267.153573, 
193,267.169196, 
193,267.184819, 
193,267.200451, 
193,267.216053, 
193,267.231771, 
178,267.249164, 
178,267.264813, 
178,267.280459, 
178,267.296115, 
178,267.311764, 
178,267.327434, 
177,267.344691, 
177,267.360343, 
177,267.375986, 
177,267.391637, 
177,267.407279, 
177,267.423005, 
190,267.440249, 
190,267.455904, 
190,267.471507, 
190,267.487108, 
190,267.502699, 
190,267.518287, 
195,267.537919, 
195,267.553544, 
195,267.569226, 
195,267.584862, 
195,267.600574, 
195,267.616279, 
195,267.631967, 
193,267.649331, 
193,267.664976, 
193,267.68063, 
193,267.696273, 
193,267.71195, 
193,267.727595, 
172,267.744886, 
172,267.760566, 
172,267.776287, 
172,267.791974, 
172,267.807656, 
172,267.823365, 
183,267.840867, 
183,267.856583, 
183,267.872342, 
183,267.888058, 
183,267.903774, 
183,267.919454, 
191,267.937958, 
191,267.953582, 
191,267.969174, 
191,267.984761, 
191,268.000374, 
191,268.015992, 
191,268.03169, 
193,268.049173, 
193,268.064816, 
193,268.080467, 
193,268.096107, 
193,268.111768, 
193,268.127398, 
193,268.144677, 
193,268.160396, 
193,268.176039, 
193,268.191682, 
193,268.207361, 
193,268.223003, 
172,268.240308, 
172,268.255986, 
172,268.271624, 
172,268.287268, 
172,268.302917, 
172,268.318567, 
191,268.338052, 
191,268.3537, 
191,268.369364, 
191,268.385037, 
191,268.400687, 
191,268.416303, 
191,268.431894, 
194,268.449081, 
194,268.464668, 
194,268.480277, 
194,268.495894, 
194,268.511565, 
194,268.527236, 
189,268.54476, 
189,268.560469, 
189,268.576145, 
189,268.591793, 
189,268.607445, 
189,268.623107, 
178,268.640591, 
178,268.656272, 
178,268.673239, 
178,268.689054, 
178,268.704733, 
178,268.720411, 
181,268.738004, 
181,268.753686, 
181,268.769395, 
181,268.785081, 
181,268.800759, 
181,268.816407, 
181,268.832111, 
189,268.849561, 
189,268.865186, 
189,268.880781, 
189,268.896396, 
189,268.911986, 
189,268.927599, 
194,268.944755, 
194,268.960344, 
194,268.976018, 
194,268.991677, 
194,269.010223, 
194,269.026023, 
194,269.043332, 
194,269.058988, 
194,269.074653, 
194,269.090368, 
194,269.106016, 
194,269.121668, 
168,269.139704, 
168,269.155354, 
168,269.171033, 
168,269.18668, 
168,269.202334, 
168,269.218022, 
185,269.238, 
185,269.253664, 
185,269.269335, 
185,269.284985, 
185,269.300658, 
185,269.316259, 
185,269.331872, 
194,269.347461, 
194,269.36308, 
194,269.37867, 
194,269.394271, 
194,269.409895, 
194,269.425522, 
194,269.441174, 
194,269.456844, 
194,269.472578, 
194,269.488354, 
194,269.504008, 
194,269.519649, 
189,269.538327, 
189,269.554112, 
189,269.569857, 
189,269.585681, 
189,269.602221, 
189,269.61786, 
172,269.637732, 
172,269.653449, 
172,269.669183, 
172,269.684878, 
172,269.700631, 
172,269.716396, 
172,269.732029, 
189,269.747725, 
189,269.763493, 
189,269.779134, 
189,269.794727, 
189,269.810342, 
189,269.825937, 
194,269.841547, 
194,269.857141, 
194,269.872731, 
194,269.888334, 
194,269.903948, 
194,269.919564, 
188,269.938148, 
188,269.953741, 
188,269.969382, 
188,269.984976, 
188,270.000585, 
188,270.016212, 
188,270.031916, 
175,270.049157, 
175,270.065794, 
175,270.081465, 
175,270.097119, 
175,270.112764, 
175,270.128417, 
183,270.145394, 
183,270.161042, 
183,270.176724, 
183,270.192373, 
183,270.20805, 
183,270.223787, 
190,270.240848, 
190,270.25651, 
190,270.272148, 
190,270.287799, 
190,270.303428, 
190,270.319063, 
194,270.338282, 
194,270.353979, 
194,270.37166, 
194,270.387348, 
194,270.403011, 
194,270.418603, 
195,270.43836, 
195,270.453974, 
195,270.469624, 
195,270.48521, 
195,270.500817, 
195,270.516409, 
195,270.532051, 
170,270.549155, 
170,270.564819, 
170,270.580501, 
170,270.596147, 
170,270.611855, 
170,270.627532, 
190,270.644605, 
190,270.660298, 
190,270.675982, 
190,270.691684, 
190,270.707293, 
190,270.722885, 
195,270.739802, 
195,270.755402, 
195,270.771027, 
195,270.786625, 
195,270.802277, 
195,270.817896, 
193,270.83841, 
193,270.854166, 
193,270.869835, 
193,270.885558, 
193,270.901262, 
193,270.916911, 
193,270.932567, 
178,270.949898, 
178,270.965584, 
178,270.981313, 
178,270.996958, 
178,271.012623, 
178,271.028273, 
179,271.045713, 
179,271.061407, 
179,271.077055, 
179,271.092739, 
179,271.108387, 
179,271.124036, 
189,271.141405, 
189,271.157077, 
189,271.172674, 
189,271.188306, 
189,271.203906, 
189,271.219529, 
194,271.238413, 
194,271.254064, 
194,271.269726, 
194,271.285409, 
194,271.301118, 
194,271.316781, 
194,271.332456, 
193,271.349878, 
193,271.365586, 
193,271.381414, 
193,271.397184, 
193,271.41289, 
193,271.4286, 
171,271.447437, 
171,271.463157, 
171,271.478886, 
171,271.494635, 
171,271.510354, 
171,271.526084, 
185,271.542856, 
185,271.558597, 
185,271.57436, 
185,271.590076, 
185,271.605842, 
185,271.621458, 
192,271.638827, 
192,271.654498, 
192,271.670155, 
192,271.685816, 
192,271.701503, 
192,271.717194, 
192,271.732947, 
194,271.750408, 
194,271.76606, 
194,271.781704, 
194,271.797309, 
194,271.812923, 
194,271.828513, 
190,271.8458, 
190,271.861513, 
190,271.877162, 
190,271.892808, 
190,271.909868, 
190,271.92552, 
173,271.942242, 
173,271.957914, 
173,271.973599, 
173,271.989265, 
173,272.004945, 
173,272.020589, 
191,272.038576, 
191,272.054227, 
191,272.069875, 
191,272.085569, 
191,272.101169, 
191,272.116797, 
191,272.132389, 
194,272.149611, 
194,272.1652, 
194,272.180838, 
194,272.196533, 
194,272.212313, 
194,272.22793, 
189,272.245208, 
189,272.260824, 
189,272.276411, 
189,272.292031, 
189,272.307619, 
189,272.323269, 
178,272.340436, 
178,272.356026, 
178,272.372812, 
178,272.388403, 
178,272.403994, 
178,272.419579, 
181,272.438484, 
181,272.454132, 
181,272.469798, 
181,272.485411, 
181,272.501049, 
181,272.516676, 
181,272.532379, 
189,272.549786, 
189,272.565389, 
189,272.581014, 
189,272.596602, 
189,272.612213, 
189,272.627808, 
193,272.645022, 
193,272.660636, 
193,272.676292, 
193,272.691957, 
193,272.707643, 
193,272.723271, 
194,272.740527, 
194,272.756118, 
194,272.771719, 
194,272.787434, 
194,272.803019, 
194,272.81864, 
167,272.839013, 
167,272.854687, 
167,272.870347, 
167,272.885993, 
167,272.901679, 
167,272.917345, 
167,272.932988, 
188,272.94989, 
188,272.965651, 
188,272.981395, 
188,272.997114, 
188,273.012753, 
188,273.028444, 
194,273.045714, 
194,273.061329, 
194,273.076925, 
194,273.092514, 
194,273.108135, 
194,273.123721, 
192,273.140909, 
192,273.156599, 
192,273.172207, 
192,273.187826, 
192,273.203491, 
192,273.219229, 
189,273.238678, 
189,273.254331, 
189,273.26994, 
189,273.285573, 
189,273.301988, 
189,273.317586, 
189,273.333178, 
175,273.350093, 
175,273.365743, 
175,273.381405, 
175,273.397084, 
175,273.412735, 
175,273.428382, 
189,273.445789, 
189,273.461494, 
189,273.477092, 
189,273.492718, 
189,273.508304, 
189,273.523908, 
194,273.541099, 
194,273.556693, 
194,273.572363, 
194,273.588057, 
194,273.603769, 
194,273.619422, 
187,273.638501, 
187,273.654117, 
187,273.669703, 
187,273.685316, 
187,273.700903, 
187,273.717332, 
187,273.732954, 
172,273.750236, 
172,273.765948, 
172,273.781663, 
172,273.797335, 
172,273.813027, 
172,273.828712, 
183,273.846028, 
183,273.861705, 
183,273.877436, 
183,273.893178, 
183,273.908897, 
183,273.924588, 
190,273.94204, 
190,273.957654, 
190,273.973312, 
190,273.988907, 
190,274.004547, 
190,274.02017, 
192,274.038617, 
192,274.05429, 
192,274.069957, 
192,274.085595, 
192,274.10123, 
192,274.116923, 
192,274.132558, 
195,274.149872, 
195,274.165585, 
195,274.181306, 
195,274.197006, 
195,274.212693, 
195,274.228429, 
170,274.245726, 
170,274.261458, 
170,274.277174, 
170,274.292821, 
170,274.308503, 
170,274.324214, 
191,274.341628, 
191,274.357382, 
191,274.373073, 
191,274.388772, 
191,274.404501, 
191,274.420138, 
195,274.438579, 
195,274.454171, 
195,274.469776, 
195,274.485429, 
195,274.501023, 
195,274.51665, 
195,274.532255, 
191,274.549566, 
191,274.568068, 
191,274.58378, 
191,274.59942, 
191,274.615113, 
191,274.630798, 
178,274.648091, 
178,274.663794, 
178,274.680759, 
178,274.696468, 
178,274.712173, 
178,274.727905, 
180,274.744511, 
180,274.760226, 
180,274.77595, 
180,274.791712, 
180,274.807435, 
180,274.823187, 
188,274.84051, 
188,274.856195, 
188,274.871828, 
188,274.887433, 
188,274.903059, 
188,274.918652, 
195,274.938493, 
195,274.954124, 
195,274.969796, 
195,274.985525, 
195,275.001141, 
195,275.016812, 
195,275.032467, 
194,275.049872, 
194,275.065536, 
194,275.081205, 
194,275.096902, 
194,275.112558, 
194,275.128231, 
169,275.147115, 
169,275.162771, 
169,275.178456, 
169,275.194159, 
169,275.209898, 
169,275.225564, 
186,275.242115, 
186,275.257802, 
186,275.273519, 
186,275.289156, 
186,275.304836, 
186,275.320488, 
191,275.33849, 
191,275.354082, 
191,275.369704, 
191,275.385312, 
191,275.40093, 
191,275.416522, 
191,275.432135, 
193,275.449452, 
193,275.465241, 
193,275.481301, 
193,275.496968, 
193,275.512606, 
193,275.52824, 
189,275.545605, 
189,275.56134, 
189,275.576973, 
189,275.592609, 
189,275.608989, 
189,275.62465, 
172,275.641494, 
172,275.657182, 
172,275.672861, 
172,275.68851, 
172,275.704205, 
172,275.719888, 
192,275.738496, 
192,275.754209, 
192,275.769831, 
192,275.785474, 
192,275.80107, 
192,275.816656, 
192,275.832243, 
194,275.849433, 
194,275.865033, 
194,275.880696, 
194,275.896374, 
194,275.912094, 
194,275.92776, 
189,275.944986, 
189,275.960605, 
189,275.976198, 
189,275.991825, 
189,276.007422, 
189,276.023115, 
177,276.040413, 
177,276.056097, 
177,276.072865, 
177,276.088522, 
177,276.104203, 
177,276.119896, 
181,276.138511, 
181,276.154203, 
181,276.169882, 
181,276.185603, 
181,276.201323, 
181,276.217088, 
181,276.23274, 
190,276.249853, 
190,276.265462, 
190,276.281063, 
190,276.296659, 
190,276.312258, 
190,276.327864, 
193,276.345146, 
193,276.3608, 
193,276.376486, 
193,276.392147, 
193,276.407849, 
193,276.423561, 
194,276.440869, 
194,276.45659, 
194,276.472266, 
194,276.487997, 
194,276.503698, 
194,276.519383, 
165,276.538313, 
165,276.553934, 
165,276.569626, 
165,276.585329, 
165,276.600965, 
165,276.616645, 
165,276.632325, 
189,276.649568, 
189,276.6653, 
189,276.680985, 
189,276.69666, 
189,276.712262, 
189,276.727854, 
195,276.744984, 
195,276.760578, 
195,276.776186, 
195,276.791772, 
195,276.807457, 
195,276.823082, 
191,276.840749, 
191,276.856493, 
191,276.872194, 
191,276.887853, 
191,276.903585, 
191,276.919388, 
188,276.938593, 
188,276.9542, 
188,276.969882, 
188,276.985656, 
188,277.00134, 
188,277.016971, 
188,277.032682, 
176,277.0501, 
176,277.06579, 
176,277.081523, 
176,277.097326, 
176,277.11297, 
176,277.128684, 
190,277.145974, 
190,277.161969, 
190,277.177661, 
190,277.193272, 
190,277.20885, 
190,277.224427, 
195,277.241582, 
195,277.257188, 
195,277.272794, 
195,277.288487, 
195,277.304129, 
195,277.319938, 
188,277.338386, 
188,277.353997, 
188,277.369652, 
188,277.385349, 
188,277.400951, 
188,277.416619, 
188,277.432222, 
172,277.449553, 
172,277.465221, 
172,277.480872, 
172,277.496529, 
172,277.512237, 
172,277.527885, 
184,277.545146, 
184,277.560817, 
184,277.576549, 
184,277.5922, 
184,277.607834, 
184,277.623548, 
191,277.64077, 
191,277.656381, 
191,277.671994, 
191,277.687595, 
191,277.703241, 
191,277.718824, 
193,277.738492, 
193,277.754261, 
193,277.770393, 
193,277.786107, 
193,277.801793, 
193,277.817517, 
193,277.833164, 
194,277.850413, 
194,277.866096, 
194,277.881744, 
194,277.897432, 
194,277.913094, 
194,277.928729, 
169,277.945999, 
169,277.961687, 
169,277.977407, 
169,277.99304, 
169,278.008678, 
169,278.02434, 
190,278.04174, 
190,278.057407, 
190,278.073065, 
190,278.088769, 
190,278.104349, 
190,278.119952, 
195,278.138613, 
195,278.154213, 
195,278.169845, 
195,278.185444, 
195,278.201086, 
195,278.216664, 
195,278.232344, 
191,278.249617, 
191,278.266694, 
191,278.282333, 
191,278.297918, 
191,278.313517, 
191,278.329089, 
178,278.346326, 
178,278.362017, 
178,278.377675, 
178,278.393358, 
178,278.409025, 
178,278.424659, 
177,278.441948, 
177,278.457608, 
177,278.473305, 
177,278.488952, 
177,278.504612, 
177,278.520246, 
190,278.538646, 
190,278.554285, 
190,278.569887, 
190,278.585474, 
190,278.601073, 
190,278.616648, 
190,278.632256, 
194,278.64947, 
194,278.665068, 
194,278.680857, 
