GPU_Power(W),Time(S), 
260,321.37638, 
260,321.392024, 
260,321.407624, 
260,321.423275, 
260,321.438943, 
262,321.456211, 
262,321.471945, 
262,321.487584, 
262,321.503657, 
262,321.519316, 
262,321.534918, 
213,321.55215, 
213,321.567867, 
213,321.583488, 
213,321.599189, 
213,321.614779, 
213,321.63042, 
255,321.650987, 
255,321.666694, 
255,321.682343, 
255,321.697966, 
255,321.713624, 
255,321.729252, 
260,321.750609, 
260,321.766301, 
260,321.781937, 
260,321.797599, 
260,321.813184, 
260,321.82885, 
251,321.849276, 
251,321.864908, 
251,321.880593, 
251,321.896331, 
251,321.912393, 
251,321.928059, 
251,321.94374, 
218,321.959927, 
218,321.975626, 
218,321.991295, 
218,322.006891, 
218,322.022474, 
218,322.038173, 
235,322.055549, 
235,322.071218, 
235,322.086919, 
235,322.102595, 
235,322.118308, 
235,322.134012, 
250,322.151314, 
250,322.166995, 
250,322.182732, 
250,322.198458, 
250,322.214224, 
250,322.229939, 
248,322.249077, 
248,322.264711, 
248,322.280367, 
248,322.296004, 
248,322.311667, 
248,322.327319, 
248,322.343399, 
225,322.359039, 
225,322.374687, 
225,322.390752, 
225,322.406348, 
225,322.421959, 
225,322.437618, 
228,322.453201, 
228,322.468781, 
228,322.484419, 
228,322.500015, 
228,322.515621, 
228,322.531223, 
235,322.549135, 
235,322.564755, 
235,322.580347, 
235,322.596003, 
235,322.611624, 
235,322.627267, 
235,322.642954, 
247,322.65861, 
247,322.674209, 
247,322.689841, 
247,322.70543, 
247,322.721053, 
247,322.736687, 
246,322.752305, 
246,322.767872, 
246,322.78348, 
246,322.799093, 
246,322.81473, 
246,322.830334, 
206,322.849317, 
206,322.864878, 
206,322.881078, 
206,322.896904, 
206,322.912506, 
206,322.928091, 
206,322.943685, 
228,322.960586, 
228,322.976345, 
228,322.992048, 
228,323.007656, 
228,323.023243, 
228,323.039045, 
236,323.056363, 
236,323.071948, 
236,323.087598, 
236,323.103448, 
236,323.119148, 
236,323.134773, 
233,323.152014, 
233,323.167691, 
233,323.183286, 
233,323.198901, 
233,323.214487, 
233,323.230131, 
206,323.249113, 
206,323.265253, 
206,323.280847, 
206,323.296443, 
206,323.31211, 
206,323.327724, 
206,323.343343, 
218,323.35897, 
218,323.37475, 
218,323.390453, 
218,323.408088, 
218,323.42368, 
218,323.439294, 
224,323.456481, 
224,323.472071, 
224,323.487661, 
224,323.503362, 
224,323.51895, 
224,323.534538, 
225,323.55172, 
225,323.567301, 
225,323.582919, 
225,323.598514, 
225,323.614154, 
225,323.62974, 
222,323.649211, 
222,323.664877, 
222,323.680471, 
222,323.696058, 
222,323.711782, 
222,323.727406, 
222,323.742998, 
193,323.758612, 
193,323.774249, 
193,323.789914, 
193,323.805616, 
193,323.821214, 
193,323.83687, 
211,323.854207, 
211,323.869983, 
211,323.885611, 
211,323.901216, 
211,323.91683, 
211,323.93244, 
211,323.949698, 
211,323.96536, 
211,323.980947, 
211,323.996541, 
211,324.012141, 
211,324.027744, 
211,324.043332, 
209,324.058919, 
209,324.074572, 
209,324.090155, 
209,324.105745, 
209,324.12135, 
209,324.136979, 
190,324.154186, 
190,324.169774, 
190,324.185966, 
190,324.201567, 
190,324.217158, 
190,324.232751, 
196,324.249967, 
196,324.265619, 
196,324.281285, 
196,324.296922, 
196,324.312616, 
196,324.328336, 
196,324.343974, 
202,324.359649, 
202,324.375288, 
202,324.390923, 
202,324.406589, 
202,324.422252, 
202,324.437946, 
207,324.455292, 
207,324.470952, 
207,324.486619, 
207,324.50231, 
207,324.517955, 
207,324.53364, 
209,324.550918, 
209,324.56661, 
209,324.582276, 
209,324.597988, 
209,324.61371, 
209,324.629365, 
174,324.649016, 
174,324.664612, 
174,324.680254, 
174,324.695856, 
174,324.711441, 
174,324.727059, 
174,324.742661, 
198,324.759839, 
198,324.775489, 
198,324.791138, 
198,324.806761, 
198,324.822409, 
198,324.83801, 
201,324.855228, 
201,324.870825, 
201,324.886416, 
201,324.902014, 
201,324.917635, 
201,324.933256, 
197,324.950486, 
197,324.966077, 
197,324.98167, 
197,324.997283, 
197,325.012907, 
197,325.028514, 
197,325.044191, 
185,325.061711, 
185,325.077314, 
185,325.092932, 
185,325.108583, 
185,325.124201, 
185,325.13985, 
136,325.157126, 
136,325.172761, 
136,325.188383, 
136,325.204061, 
136,325.219752, 
136,325.235421, 
105,325.252764, 
105,325.268497, 
105,325.284121, 
105,325.299763, 
105,325.315491, 
105,325.331205, 
92,325.349189, 
92,325.364878, 
92,325.380511, 
92,325.396236, 
92,325.411979, 
92,325.427654, 
92,325.443354, 
87,325.460783, 
87,325.476419, 
87,325.492114, 
87,325.507739, 
87,325.523455, 
87,325.539092, 
85,325.55631, 
85,325.571951, 
85,325.58758, 
85,325.603205, 
85,325.618889, 
85,325.634518, 
84,325.651805, 
84,325.667456, 
84,325.683098, 
84,325.698723, 
84,325.71434, 
84,325.729963, 
84,325.748347, 
84,325.763976, 
84,325.779608, 
84,325.795291, 
84,325.810997, 
84,325.826626, 
84,325.84225, 
84,325.859476, 
84,325.875097, 
84,325.890715, 
84,325.906334, 
84,325.921963, 
84,325.937696, 
83,325.954983, 
83,325.97066, 
83,325.986284, 
83,326.001988, 
83,326.017701, 
83,326.033341, 
83,326.050674, 
83,326.066326, 
83,326.082004, 
83,326.097636, 
83,326.113314, 
83,326.128935, 
83,326.144591, 
83,326.160215, 
83,326.175877, 
83,326.191576, 
83,326.207249, 
83,326.222867, 
83,326.238487, 
83,326.255723, 
83,326.27135, 
83,326.287074, 
83,326.30278, 
83,326.319149, 
83,326.335019, 
83,326.352245, 
83,326.36799, 
83,326.383712, 
83,326.399937, 
83,326.415804, 
83,326.432177, 
83,326.450017, 
83,326.465698, 
83,326.483383, 
83,326.499111, 
83,326.514783, 
83,326.53173, 
83,326.549392, 
83,326.565283, 
83,326.580873, 
83,326.596465, 
83,326.612153, 
83,326.628205, 
83,326.644394, 
83,326.660113, 
83,326.675712, 
83,326.691361, 
83,326.706958, 
83,326.72285, 
83,326.739127, 
83,326.756471, 
83,326.772167, 
83,326.787854, 
83,326.803486, 
83,326.819146, 
83,326.834868, 
83,326.852214, 
83,326.868225, 
83,326.883871, 
83,326.899527, 
83,326.915248, 
83,326.930919, 
83,326.94845, 
83,326.96409, 
83,326.979818, 
83,326.995602, 
83,327.011269, 
83,327.026931, 
83,327.042571, 
83,327.059813, 
83,327.075444, 
83,327.091059, 
83,327.106722, 
83,327.122351, 
83,327.13808, 
83,327.155362, 
83,327.171005, 
83,327.186717, 
83,327.202378, 
83,327.218114, 
83,327.233727, 
83,327.251137, 
83,327.266811, 
83,327.282438, 
83,327.298057, 
83,327.313675, 
83,327.329341, 
83,327.348409, 
83,327.364038, 
83,327.379659, 
83,327.395278, 
83,327.411051, 
83,327.426683, 
83,327.442359, 
83,327.459719, 
83,327.475375, 
83,327.491002, 
83,327.506633, 
83,327.52226, 
83,327.537882, 
83,327.555097, 
83,327.570713, 
83,327.586336, 
83,327.601973, 
83,327.617627, 
83,327.633285, 
83,327.650576, 
83,327.666207, 
83,327.681833, 
83,327.697481, 
83,327.713102, 
83,327.728725, 
83,327.74434, 
83,327.759993, 
83,327.775616, 
83,327.791255, 
83,327.806878, 
83,327.8225, 
83,327.838117, 
83,327.855343, 
83,327.870971, 
83,327.886592, 
83,327.902221, 
83,327.917842, 
83,327.933479, 
83,327.95088, 
83,327.96651, 
83,327.982131, 
83,327.997755, 
83,328.01341, 
83,328.029034, 
83,328.044765, 
83,328.060442, 
83,328.076073, 
83,328.091724, 
83,328.107347, 
83,328.122979, 
83,328.138603, 
82,328.155851, 
82,328.17149, 
82,328.18711, 
82,328.202739, 
82,328.21837, 
82,328.234081, 
82,328.25138, 
82,328.267023, 
82,328.282645, 
82,328.298293, 
82,328.313967, 
82,328.329661, 
83,328.348455, 
83,328.364084, 
83,328.379713, 
83,328.395343, 
83,328.411033, 
83,328.426669, 
83,328.442312, 
82,328.459585, 
82,328.475381, 
82,328.491021, 
82,328.506646, 
82,328.522285, 
82,328.537911, 
82,328.555335, 
82,328.57099, 
82,328.586613, 
82,328.602263, 
82,328.617946, 
82,328.633578, 
82,328.65084, 
82,328.666481, 
82,328.682097, 
82,328.697721, 
82,328.713365, 
82,328.728982, 
82,328.744639, 
82,328.760275, 
82,328.775916, 
82,328.791533, 
82,328.807164, 
82,328.822795, 
82,328.838439, 
82,328.855775, 
82,328.871425, 
82,328.887875, 
82,328.903876, 
82,328.919513, 
82,328.935177, 
123,328.952462, 
123,328.968055, 
123,328.983673, 
123,328.999258, 
123,329.014943, 
123,329.030551, 
167,329.049267, 
167,329.064871, 
167,329.080463, 
167,329.096102, 
167,329.111747, 
167,329.127403, 
167,329.143109, 
205,329.160378, 
205,329.175972, 
205,329.19159, 
205,329.212076, 
205,329.227708, 
205,329.24333, 
222,329.261273, 
222,329.276944, 
222,329.292615, 
222,329.308561, 
222,329.324221, 
222,329.339948, 
199,329.357513, 
199,329.373169, 
199,329.388855, 
199,329.404543, 
199,329.420247, 
199,329.435986, 
242,329.453298, 
242,329.46896, 
242,329.484623, 
242,329.500255, 
242,329.515842, 
242,329.531461, 
262,329.550861, 
262,329.566481, 
262,329.582065, 
262,329.597681, 
262,329.613286, 
262,329.628911, 
262,329.644552, 
255,329.660189, 
255,329.675841, 
255,329.691487, 
255,329.707109, 
255,329.722703, 
255,329.738375, 
226,329.755735, 
226,329.771334, 
226,329.786924, 
226,329.802528, 
226,329.818118, 
226,329.833761, 
242,329.850953, 
242,329.866611, 
242,329.8823, 
242,329.897991, 
242,329.913678, 
242,329.929293, 
249,329.949253, 
249,329.964918, 
249,329.980559, 
249,329.996226, 
249,330.011824, 
249,330.027413, 
249,330.043067, 
261,330.060303, 
261,330.075947, 
261,330.091545, 
261,330.107182, 
261,330.122864, 
261,330.138458, 
241,330.15578, 
241,330.171442, 
241,330.187099, 
241,330.202969, 
241,330.218569, 
241,330.234161, 
224,330.251327, 
224,330.266941, 
224,330.282588, 
224,330.298184, 
224,330.313832, 
224,330.329441, 
248,330.349291, 
248,330.364939, 
248,330.380526, 
248,330.396143, 
248,330.411739, 
248,330.427385, 
248,330.44303, 
264,330.460231, 
264,330.475856, 
264,330.491462, 
264,330.507076, 
264,330.52269, 
264,330.538277, 
257,330.555532, 
257,330.571151, 
257,330.586771, 
257,330.602366, 
257,330.617964, 
257,330.633645, 
212,330.65094, 
212,330.666538, 
212,330.682211, 
212,330.697882, 
212,330.713508, 
212,330.729098, 
212,330.744691, 
237,330.765136, 
237,330.780767, 
237,330.796369, 
237,330.812007, 
237,330.8276, 
237,330.843192, 
244,330.860375, 
244,330.875962, 
244,330.891569, 
244,330.90716, 
244,330.922769, 
244,330.938391, 
247,330.955603, 
247,330.971218, 
247,330.986833, 
247,331.002547, 
247,331.018235, 
247,331.033822, 
218,331.051154, 
218,331.067205, 
218,331.082792, 
218,331.098415, 
218,331.11401, 
218,331.129658, 
238,331.149565, 
238,331.165189, 
238,331.180775, 
238,331.196416, 
238,331.212052, 
238,331.227703, 
238,331.243296, 
248,331.260491, 
248,331.276108, 
248,331.291709, 
248,331.307321, 
248,331.322954, 
248,331.338544, 
249,331.355773, 
249,331.371364, 
249,331.38698, 
249,331.402604, 
249,331.418281, 
249,331.43388, 
229,331.451217, 
229,331.466873, 
229,331.482537, 
229,331.498994, 
229,331.514583, 
229,331.53022, 
217,331.54941, 
217,331.565009, 
217,331.580602, 
217,331.596188, 
217,331.61182, 
217,331.627461, 
217,331.643102, 
228,331.658742, 
228,331.674382, 
228,331.690015, 
228,331.705599, 
228,331.721238, 
228,331.736857, 
238,331.754131, 
238,331.769747, 
238,331.785405, 
238,331.80107, 
238,331.816665, 
238,331.832272, 
240,331.849934, 
240,331.865743, 
240,331.881473, 
240,331.897218, 
240,331.912914, 
240,331.928595, 
240,331.94471, 
192,331.960406, 
192,331.976083, 
192,331.991773, 
192,332.007475, 
192,332.023157, 
192,332.038831, 
226,332.056148, 
226,332.071821, 
226,332.087493, 
226,332.103205, 
226,332.118894, 
226,332.134607, 
229,332.151932, 
229,332.167615, 
229,332.183299, 
229,332.199012, 
229,332.21555, 
229,332.231151, 
227,332.249843, 
227,332.265444, 
227,332.281039, 
227,332.296623, 
227,332.31223, 
227,332.327814, 
227,332.343469, 
202,332.360713, 
202,332.376395, 
202,332.39268, 
202,332.408358, 
202,332.424098, 
202,332.439696, 
208,332.456941, 
208,332.472565, 
208,332.48823, 
208,332.503919, 
208,332.519594, 
208,332.535279, 
211,332.552505, 
211,332.568101, 
211,332.583685, 
211,332.59934, 
211,332.614978, 
211,332.630566, 
221,332.649775, 
221,332.665411, 
221,332.681108, 
221,332.696832, 
221,332.712543, 
221,332.728154, 
221,332.743775, 
226,332.761077, 
226,332.776662, 
226,332.792371, 
226,332.808105, 
226,332.823752, 
226,332.839404, 
182,332.856633, 
182,332.872268, 
182,332.887914, 
182,332.903513, 
182,332.919151, 
182,332.934833, 
214,332.952148, 
214,332.96776, 
214,332.983372, 
214,332.999026, 
214,333.014644, 
214,333.030281, 
218,333.049869, 
218,333.065468, 
218,333.081058, 
218,333.096696, 
218,333.112348, 
218,333.12799, 
218,333.143666, 
214,333.160968, 
214,333.176612, 
214,333.192208, 
214,333.207875, 
214,333.223505, 
214,333.239168, 
195,333.256985, 
195,333.2726, 
195,333.288251, 
195,333.304137, 
195,333.319729, 
195,333.335332, 
194,333.352554, 
194,333.368153, 
194,333.383744, 
194,333.399379, 
194,333.415008, 
194,333.430635, 
204,333.449816, 
204,333.465453, 
204,333.481117, 
204,333.496762, 
204,333.512387, 
204,333.527983, 
204,333.543598, 
209,333.560877, 
209,333.576519, 
209,333.592165, 
209,333.607835, 
209,333.623486, 
209,333.639142, 
210,333.656425, 
210,333.672074, 
210,333.687734, 
210,333.703386, 
210,333.718959, 
210,333.734626, 
179,333.751941, 
179,333.767537, 
179,333.783152, 
179,333.798794, 
179,333.814461, 
179,333.830146, 
195,333.849892, 
195,333.865552, 
195,333.88121, 
195,333.896902, 
195,333.912557, 
195,333.928208, 
195,333.943912, 
203,333.961213, 
203,333.976898, 
203,333.992553, 
203,334.008213, 
203,334.023868, 
203,334.039525, 
205,334.056855, 
205,334.072498, 
205,334.088155, 
205,334.103819, 
205,334.119498, 
205,334.135167, 
201,334.152525, 
201,334.168164, 
201,334.183814, 
201,334.199457, 
201,334.215137, 
201,334.23081, 
150,334.249597, 
150,334.265295, 
150,334.281, 
150,334.296808, 
150,334.312527, 
150,334.328235, 
150,334.343947, 
109,334.361415, 
109,334.37714, 
109,334.392868, 
109,334.408661, 
109,334.424403, 
109,334.440199, 
96,334.457696, 
96,334.473535, 
96,334.489389, 
96,334.505185, 
96,334.520952, 
96,334.53672, 
90,334.554184, 
90,334.569978, 
90,334.585747, 
90,334.601501, 
90,334.617307, 
90,334.63297, 
88,334.650189, 
88,334.665829, 
88,334.681448, 
88,334.697111, 
88,334.712743, 
88,334.728433, 
88,334.744103, 
87,334.761337, 
87,334.776998, 
87,334.792618, 
87,334.808262, 
87,334.823952, 
87,334.839641, 
87,334.856928, 
87,334.872563, 
87,334.888267, 
87,334.903981, 
87,334.919705, 
87,334.935423, 
86,334.952842, 
86,334.968552, 
86,334.984234, 
86,334.99987, 
86,335.015529, 
86,335.03122, 
86,335.04891, 
86,335.06481, 
86,335.080496, 
86,335.096186, 
86,335.111964, 
86,335.127599, 
86,335.143294, 
86,335.160702, 
86,335.176386, 
86,335.192007, 
86,335.207661, 
86,335.223384, 
86,335.23905, 
86,335.25627, 
86,335.271958, 
86,335.287711, 
86,335.303452, 
86,335.319078, 
86,335.334724, 
86,335.352021, 
86,335.367637, 
86,335.383326, 
86,335.398956, 
86,335.414638, 
86,335.430351, 
86,335.449, 
86,335.464676, 
86,335.480378, 
86,335.496087, 
86,335.511799, 
86,335.527426, 
86,335.543109, 
86,335.560379, 
86,335.576069, 
86,335.591775, 
86,335.60749, 
86,335.62312, 
86,335.638811, 
86,335.656131, 
86,335.671766, 
86,335.6875, 
86,335.703136, 
86,335.718796, 
86,335.734516, 
86,335.751923, 
86,335.767603, 
86,335.783316, 
86,335.798962, 
86,335.81464, 
86,335.830331, 
86,335.848884, 
86,335.864569, 
86,335.880263, 
86,335.895968, 
86,335.911613, 
86,335.92731, 
86,335.943023, 
86,335.960257, 
86,335.975878, 
86,335.991556, 
86,336.00718, 
86,336.022803, 
86,336.038449, 
86,336.055747, 
86,336.071549, 
86,336.087224, 
86,336.102849, 
86,336.118498, 
86,336.134163, 
86,336.151439, 
86,336.167096, 
86,336.182805, 
86,336.198558, 
86,336.214241, 
86,336.229865, 
86,336.248978, 
86,336.264612, 
86,336.280316, 
86,336.296047, 
86,336.31174, 
86,336.327477, 
86,336.343162, 
86,336.360469, 
86,336.376099, 
86,336.391819, 
86,336.407508, 
86,336.423149, 
86,336.438875, 
86,336.456215, 
86,336.47189, 
86,336.487615, 
86,336.503341, 
86,336.518974, 
86,336.534588, 
86,336.551957, 
86,336.567648, 
86,336.583354, 
86,336.599068, 
86,336.614738, 
86,336.630474, 
86,336.648955, 
86,336.664656, 
86,336.680395, 
86,336.696016, 
86,336.711701, 
86,336.72736, 
86,336.742977, 
86,336.760317, 
86,336.776016, 
86,336.791665, 
86,336.807361, 
86,336.823066, 
86,336.838781, 
86,336.856078, 
86,336.871699, 
86,336.887376, 
86,336.903078, 
86,336.918702, 
86,336.934395, 
85,336.951796, 
85,336.967481, 
85,336.98316, 
85,336.99884, 
85,337.01455, 
85,337.030219, 
84,337.049045, 
84,337.064742, 
84,337.080369, 
84,337.096086, 
84,337.111792, 
84,337.127504, 
84,337.14317, 
83,337.160453, 
83,337.176138, 
83,337.191833, 
83,337.207499, 
83,337.223187, 
83,337.238815, 
83,337.256175, 
83,337.271919, 
83,337.28766, 
83,337.30344, 
83,337.319101, 
83,337.334754, 
82,337.352041, 
82,337.367737, 
82,337.38336, 
82,337.399074, 
82,337.4148, 
82,337.430477, 
82,337.449006, 
82,337.464639, 
82,337.480264, 
82,337.495889, 
82,337.511506, 
82,337.527203, 
82,337.542911, 
82,337.56033, 
82,337.576025, 
82,337.591654, 
82,337.607341, 
82,337.626295, 
82,337.641949, 
82,337.659285, 
82,337.674955, 
82,337.690623, 
82,337.70633, 
82,337.721955, 
82,337.737648, 
82,337.754714, 
82,337.770385, 
82,337.786097, 
82,337.801854, 
82,337.81752, 
82,337.833211, 
82,337.850439, 
82,337.866133, 
82,337.881762, 
82,337.897459, 
82,337.913206, 
82,337.928953, 
82,337.944581, 
82,337.961932, 
82,337.977571, 
82,337.993188, 
82,338.008852, 
82,338.024553, 
82,338.040274, 
82,338.057544, 
82,338.073291, 
82,338.088915, 
82,338.104606, 
82,338.12031, 
82,338.136027, 
82,338.153317, 
82,338.169814, 
82,338.185971, 
82,338.201652, 
82,338.217322, 
82,338.232938, 
137,338.250184, 
137,338.265793, 
137,338.281431, 
137,338.297054, 
137,338.312661, 
137,338.328275, 
137,338.343953, 
189,338.361395, 
189,338.37711, 
189,338.392777, 
189,338.408382, 
189,338.424016, 
189,338.43964, 
218,338.456896, 
218,338.472526, 
218,338.488128, 
218,338.503742, 
218,338.519352, 
218,338.534959, 
253,338.552202, 
253,338.567843, 
253,338.583496, 
253,338.599104, 
253,338.614725, 
253,338.631049, 
209,338.649877, 
209,338.665518, 
209,338.681121, 
209,338.696726, 
209,338.712342, 
209,338.727946, 
209,338.74355, 
242,338.760773, 
242,338.77646, 
242,338.792079, 
242,338.807689, 
242,338.823294, 
242,338.838902, 
253,338.856111, 
253,338.871731, 
253,338.887404, 
253,338.903029, 
253,338.918644, 
253,338.934273, 
249,338.951467, 
249,338.967105, 
249,338.982713, 
249,338.998321, 
249,339.013932, 
249,339.029549, 
249,339.045154, 
217,339.060772, 
217,339.076404, 
217,339.09201, 
217,339.107653, 
217,339.123281, 
217,339.138891, 
246,339.156127, 
246,339.171776, 
246,339.187438, 
246,339.203127, 
220,339.518124, 
220,339.533829, 
232,339.551339, 
232,339.566935, 
232,339.58253, 
232,339.598215, 
232,339.614773, 
232,339.630548, 
246,339.650638, 
246,339.666342, 
246,339.681981, 
246,339.697677, 
246,339.713357, 
246,339.729025, 
246,339.744705, 
255,339.762018, 
255,339.777705, 
255,339.793377, 
255,339.809127, 
255,339.824885, 
255,339.84064, 
237,339.858539, 
237,339.874294, 
237,339.889927, 
237,339.906305, 
237,339.921965, 
237,339.937698, 
226,339.954419, 
226,339.970026, 
226,339.985687, 
226,340.001296, 
226,340.016912, 
226,340.032511, 
237,340.050492, 
237,340.066086, 
237,340.081762, 
237,340.097387, 
237,340.114587, 
237,340.130238, 
249,340.150142, 
249,340.165783, 
249,340.181394, 
249,340.196996, 
249,340.212589, 
249,340.228193, 
249,340.243777, 
257,340.259392, 
257,340.274991, 
257,340.290592, 
257,340.306179, 
257,340.321786, 
257,340.337443, 
215,340.353055, 
215,340.368673, 
215,340.38427, 
215,340.399855, 
215,340.415472, 
215,340.431055, 
241,340.452139, 
241,340.467761, 
241,340.483352, 
241,340.498963, 
241,340.514549, 
241,340.530166, 
246,340.550364, 
246,340.565956, 
246,340.581587, 
246,340.597169, 
246,340.61278, 
246,340.628366, 
246,340.643977, 
247,340.659557, 
247,340.675173, 
247,340.69076, 
247,340.706417, 
247,340.722003, 
247,340.737622, 
212,340.754949, 
212,340.770537, 
212,340.786154, 
212,340.801826, 
212,340.817457, 
212,340.833082, 
246,340.850409, 
246,340.865997, 
246,340.881627, 
246,340.897365, 
246,340.912991, 
246,340.928604, 
246,340.944165, 
259,340.959738, 
259,340.975299, 
259,340.990864, 
259,341.006441, 
259,341.022001, 
259,341.037594, 
256,341.053172, 
256,341.068798, 
256,341.084383, 
256,341.1, 
256,341.115602, 
256,341.131213, 
229,341.150197, 
229,341.16582, 
229,341.181851, 
229,341.197449, 
229,341.213056, 
229,341.228685, 
229,341.244299, 
230,341.259884, 
230,341.275445, 
230,341.291104, 
230,341.30678, 
230,341.322396, 
230,341.338032, 
245,341.353694, 
245,341.36938, 
245,341.385009, 
245,341.40059, 
245,341.416361, 
245,341.431999, 
260,341.45466, 
260,341.470325, 
260,341.486103, 
260,341.501863, 
260,341.517598, 
260,341.533216, 
248,341.550877, 
248,341.566771, 
248,341.582534, 
248,341.598216, 
248,341.614787, 
248,341.630385, 
214,341.650204, 
214,341.665801, 
214,341.681406, 
214,341.697051, 
214,341.712622, 
214,341.728242, 
214,341.743929, 
237,341.759612, 
237,341.775307, 
237,341.790958, 
237,341.807547, 
237,341.823156, 
237,341.840627, 
249,341.8562, 
249,341.871768, 
249,341.887388, 
249,341.902997, 
249,341.918559, 
249,341.934165, 
251,341.954044, 
251,341.969638, 
251,341.985302, 
251,342.000923, 
251,342.01654, 
251,342.032178, 
205,342.050457, 
205,342.066084, 
205,342.081713, 
205,342.09744, 
205,342.113163, 
205,342.128821, 
205,342.144451, 
237,342.16013, 
237,342.175722, 
237,342.191346, 
237,342.206992, 
237,342.222642, 
237,342.238235, 
239,342.255514, 
239,342.27113, 
239,342.286741, 
239,342.302395, 
239,342.318002, 
239,342.333611, 
237,342.350774, 
237,342.36641, 
237,342.382013, 
237,342.397654, 
237,342.413321, 
237,342.429049, 
237,342.4448, 
216,342.460532, 
216,342.476171, 
216,342.492501, 
216,342.508247, 
216,342.523996, 
216,342.53967, 
218,342.556975, 
218,342.572714, 
218,342.588329, 
218,342.604031, 
218,342.619759, 
218,342.63538, 
222,342.652605, 
222,342.668204, 
222,342.683859, 
222,342.69949, 
222,342.715195, 
222,342.730903, 
229,342.750346, 
229,342.766045, 
229,342.781743, 
229,342.797506, 
229,342.813144, 
229,342.828834, 
229,342.844553, 
235,342.860297, 
235,342.876063, 
235,342.891792, 
235,342.907531, 
235,342.923348, 
235,342.939006, 
194,342.95627, 
194,342.97198, 
194,342.987616, 
194,343.003318, 
194,343.018918, 
194,343.034509, 
220,343.051749, 
220,343.069072, 
220,343.084734, 
220,343.100461, 
220,343.116058, 
220,343.131683, 
220,343.150339, 
220,343.165987, 
220,343.181652, 
220,343.197216, 
220,343.212787, 
220,343.228351, 
220,343.244031, 
216,343.261279, 
216,343.276855, 
216,343.292475, 
216,343.308081, 
216,343.323684, 
216,343.339326, 
197,343.356519, 
197,343.372169, 
197,343.387827, 
197,343.403483, 
197,343.419228, 
197,343.434836, 
139,343.452144, 
139,343.467801, 
139,343.483492, 
139,343.49915, 
139,343.514809, 
139,343.530441, 
110,343.550065, 
110,343.565708, 
110,343.581394, 
110,343.597032, 
110,343.612672, 
110,343.628301, 
110,343.643986, 
96,343.661243, 
96,343.676915, 
96,343.692593, 
96,343.70829, 
96,343.723932, 
96,343.739639, 
92,343.75697, 
92,343.77269, 
92,343.788384, 
92,343.804056, 
92,343.819719, 
92,343.835317, 
90,343.852508, 
90,343.868124, 
90,343.883747, 
90,343.899405, 
90,343.915006, 
90,343.930597, 
90,343.949463, 
90,343.965084, 
90,343.980675, 
90,343.996296, 
90,344.011893, 
90,344.027502, 
90,344.043127, 
89,344.060698, 
89,344.076415, 
89,344.092084, 
89,344.107822, 
89,344.123606, 
89,344.139331, 
89,344.156595, 
89,344.172258, 
89,344.187854, 
89,344.203509, 
89,344.219197, 
89,344.234835, 
89,344.252121, 
89,344.267792, 
89,344.283478, 
89,344.299135, 
89,344.314749, 
89,344.330377, 
89,344.349565, 
89,344.365282, 
89,344.381018, 
89,344.396768, 
89,344.412458, 
89,344.428261, 
89,344.443889, 
89,344.461159, 
89,344.476783, 
89,344.492508, 
89,344.508264, 
89,344.525344, 
89,344.540964, 
89,344.558191, 
89,344.573849, 
89,344.589572, 
89,344.605347, 
89,344.621032, 
89,344.636868, 
89,344.654409, 
89,344.670137, 
89,344.685842, 
89,344.701523, 
89,344.717279, 
89,344.733038, 
89,344.750417, 
89,344.766108, 
89,344.781824, 
89,344.797577, 
89,344.813323, 
89,344.82902, 
89,344.844744, 
89,344.862091, 
89,344.877814, 
89,344.893513, 
89,344.909116, 
89,344.924814, 
89,344.940436, 
88,344.957746, 
88,344.973437, 
88,344.989092, 
88,345.004802, 
88,345.020535, 
88,345.03631, 
88,345.053721, 
88,345.069411, 
88,345.085019, 
88,345.100679, 
88,345.116389, 
88,345.132087, 
88,345.149449, 
88,345.165129, 
88,345.18075, 
88,345.196365, 
88,345.212059, 
88,345.227812, 
88,345.243534, 
88,345.26084, 
88,345.276462, 
88,345.292064, 
88,345.307718, 
88,345.323332, 
88,345.339059, 
88,345.356469, 
88,345.372091, 
88,345.387719, 
88,345.403349, 
88,345.418943, 
88,345.434616, 
88,345.451979, 
88,345.467584, 
88,345.483178, 
88,345.49878, 
88,345.514368, 
88,345.530009, 
88,345.54563, 
88,345.561284, 
88,345.576993, 
88,345.592708, 
88,345.608442, 
88,345.624071, 
88,345.639798, 
88,345.657205, 
88,345.672985, 
88,345.688772, 
88,345.704405, 
88,345.72009, 
88,345.735748, 
88,345.75303, 
88,345.768664, 
88,345.784264, 
88,345.799919, 
88,345.815665, 
88,345.831463, 
88,345.849504, 
88,345.86519, 
88,345.88092, 
88,345.896714, 
88,345.912333, 
88,345.928014, 
88,345.943686, 
88,345.960989, 
88,345.976673, 
88,345.992283, 
88,346.007882, 
88,346.023536, 
88,346.039145, 
88,346.056552, 
88,346.072295, 
88,346.087924, 
88,346.103622, 
88,346.119254, 
88,346.134874, 
88,346.152277, 
88,346.167919, 
88,346.183525, 
88,346.199205, 
88,346.21482, 
88,346.230439, 
88,346.249266, 
88,346.26488, 
88,346.280503, 
88,346.296095, 
88,346.311895, 
88,346.327567, 
88,346.343273, 
88,346.360513, 
88,346.376113, 
88,346.391713, 
88,346.407311, 
88,346.422938, 
88,346.438545, 
88,346.455735, 
88,346.471346, 
88,346.486936, 
